,size,median,p-Val,treatment
6653,30.0,7.0,2.8870999813079844e-08,Sign Test
6654,30.0,7.0,9.313225746154785e-10,Sign Test
6655,30.0,7.0,9.313225746154785e-10,Sign Test
6656,30.0,7.0,1.862645149230957e-09,Sign Test
6657,30.0,7.0,9.313225746154785e-10,Sign Test
6658,30.0,7.0,9.313225746154785e-10,Sign Test
6659,30.0,7.0,9.313225746154785e-10,Sign Test
6660,30.0,7.0,9.313225746154785e-10,Sign Test
6661,30.0,7.0,9.313225746154785e-10,Sign Test
6662,30.0,7.0,1.862645149230957e-09,Sign Test
6663,30.0,7.0,9.313225746154785e-10,Sign Test
6664,30.0,7.0,9.313225746154785e-10,Sign Test
6665,30.0,7.0,9.313225746154785e-10,Sign Test
6666,30.0,7.0,1.862645149230957e-09,Sign Test
6667,30.0,7.0,1.862645149230957e-09,Sign Test
6668,30.0,7.0,1.862645149230957e-09,Sign Test
6669,30.0,7.0,9.313225746154785e-10,Sign Test
6670,30.0,7.0,9.313225746154785e-10,Sign Test
6671,30.0,7.0,9.313225746154785e-10,Sign Test
6672,30.0,7.0,1.862645149230957e-09,Sign Test
6673,30.0,7.0,9.313225746154785e-10,Sign Test
6674,30.0,7.0,1.862645149230957e-09,Sign Test
6675,30.0,7.0,9.313225746154785e-10,Sign Test
6676,30.0,7.0,9.313225746154785e-10,Sign Test
6677,30.0,7.0,2.8870999813079844e-08,Sign Test
6678,30.0,7.0,9.313225746154785e-10,Sign Test
6679,30.0,7.0,1.862645149230957e-09,Sign Test
6680,30.0,7.0,3.725290298461914e-09,Sign Test
6681,30.0,7.0,9.313225746154785e-10,Sign Test
6682,30.0,7.0,9.313225746154785e-10,Sign Test
6683,30.0,7.0,1.862645149230957e-09,Sign Test
6684,30.0,7.0,9.313225746154785e-10,Sign Test
6685,30.0,7.0,1.862645149230957e-09,Sign Test
6686,30.0,7.0,5.58793544769287e-08,Sign Test
6687,30.0,7.0,1.862645149230957e-09,Sign Test
6688,30.0,7.0,1.862645149230957e-09,Sign Test
6689,30.0,7.0,1.862645149230957e-09,Sign Test
6690,30.0,7.0,3.725290298461914e-09,Sign Test
6691,30.0,7.0,3.725290298461914e-09,Sign Test
6692,30.0,7.0,1.862645149230957e-09,Sign Test
6693,30.0,7.0,1.862645149230957e-09,Sign Test
6694,30.0,7.0,3.725290298461914e-09,Sign Test
6695,30.0,7.0,1.862645149230957e-09,Sign Test
6696,30.0,7.0,9.313225746154785e-10,Sign Test
6697,30.0,7.0,3.725290298461914e-09,Sign Test
6698,30.0,7.0,9.313225746154785e-10,Sign Test
6699,30.0,7.0,9.313225746154785e-10,Sign Test
6700,30.0,7.0,9.313225746154785e-10,Sign Test
6701,30.0,7.0,9.313225746154785e-10,Sign Test
6702,30.0,7.0,9.313225746154785e-10,Sign Test
6703,30.0,7.0,1.862645149230957e-09,Sign Test
6704,30.0,7.0,9.313225746154785e-10,Sign Test
6705,30.0,7.0,3.725290298461914e-09,Sign Test
6706,30.0,7.0,1.862645149230957e-09,Sign Test
6707,30.0,7.0,9.313225746154785e-10,Sign Test
6708,30.0,7.0,9.313225746154785e-10,Sign Test
6709,30.0,7.0,9.313225746154785e-10,Sign Test
6710,30.0,7.0,1.862645149230957e-09,Sign Test
6711,30.0,7.0,1.862645149230957e-09,Sign Test
6712,30.0,7.0,1.862645149230957e-09,Sign Test
6713,30.0,7.0,9.313225746154785e-10,Sign Test
6714,30.0,7.0,3.725290298461914e-09,Sign Test
6715,30.0,7.0,9.313225746154785e-10,Sign Test
6716,30.0,7.0,9.313225746154785e-10,Sign Test
6717,30.0,7.0,9.313225746154785e-10,Sign Test
6718,30.0,7.0,1.862645149230957e-09,Sign Test
6719,30.0,7.0,9.313225746154785e-10,Sign Test
6720,30.0,7.0,9.313225746154785e-10,Sign Test
6721,30.0,7.0,1.862645149230957e-09,Sign Test
6722,30.0,7.0,3.725290298461914e-09,Sign Test
6723,30.0,7.0,1.862645149230957e-09,Sign Test
6724,30.0,7.0,1.862645149230957e-09,Sign Test
6725,30.0,7.0,1.862645149230957e-09,Sign Test
6726,30.0,7.0,9.313225746154785e-10,Sign Test
6727,30.0,7.0,9.313225746154785e-10,Sign Test
6728,30.0,7.0,3.725290298461914e-09,Sign Test
6729,30.0,7.0,9.313225746154785e-10,Sign Test
6730,30.0,7.0,9.313225746154785e-10,Sign Test
6731,30.0,7.0,1.862645149230957e-09,Sign Test
6732,30.0,7.0,9.313225746154785e-10,Sign Test
6733,30.0,7.0,9.313225746154785e-10,Sign Test
6734,30.0,7.0,1.862645149230957e-09,Sign Test
6735,30.0,7.0,9.313225746154785e-10,Sign Test
6736,30.0,7.0,9.313225746154785e-10,Sign Test
6737,30.0,7.0,1.862645149230957e-09,Sign Test
6738,30.0,7.0,8.121132850646968e-07,Sign Test
6739,30.0,7.0,1.862645149230957e-09,Sign Test
6740,30.0,7.0,9.313225746154785e-10,Sign Test
6741,30.0,7.0,1.862645149230957e-09,Sign Test
6742,30.0,7.0,3.725290298461914e-09,Sign Test
6743,30.0,7.0,3.725290298461914e-09,Sign Test
6744,30.0,7.0,1.862645149230957e-09,Sign Test
6745,30.0,7.0,3.725290298461914e-09,Sign Test
6746,30.0,7.0,1.862645149230957e-09,Sign Test
6747,30.0,7.0,5.58793544769287e-08,Sign Test
6748,30.0,7.0,9.313225746154785e-10,Sign Test
6749,30.0,7.0,5.58793544769287e-08,Sign Test
6750,30.0,7.0,2.8870999813079844e-08,Sign Test
6751,30.0,7.0,9.313225746154785e-10,Sign Test
6752,30.0,7.0,9.313225746154785e-10,Sign Test
6753,30.0,7.0,1.862645149230957e-09,Sign Test
6754,30.0,7.0,9.313225746154785e-10,Sign Test
6755,30.0,7.0,1.862645149230957e-09,Sign Test
6756,30.0,7.0,7.450580596923828e-09,Sign Test
6757,30.0,7.0,2.8870999813079844e-08,Sign Test
6758,30.0,7.0,9.313225746154785e-10,Sign Test
6759,30.0,7.0,9.313225746154785e-10,Sign Test
6760,30.0,7.0,9.313225746154785e-10,Sign Test
6761,30.0,7.0,1.862645149230957e-09,Sign Test
6762,30.0,7.0,9.313225746154785e-10,Sign Test
6763,30.0,7.0,3.725290298461914e-09,Sign Test
6764,30.0,7.0,9.313225746154785e-10,Sign Test
6765,30.0,7.0,1.862645149230957e-09,Sign Test
6766,30.0,7.0,9.313225746154785e-10,Sign Test
6767,30.0,7.0,7.450580596923828e-09,Sign Test
6768,30.0,7.0,1.862645149230957e-09,Sign Test
6769,30.0,7.0,1.862645149230957e-09,Sign Test
6770,30.0,7.0,1.862645149230957e-09,Sign Test
6771,30.0,7.0,9.313225746154785e-10,Sign Test
6772,30.0,7.0,9.313225746154785e-10,Sign Test
6773,30.0,7.0,9.313225746154785e-10,Sign Test
6774,30.0,7.0,1.862645149230957e-09,Sign Test
6775,30.0,7.0,2.8870999813079844e-08,Sign Test
6776,30.0,7.0,9.313225746154785e-10,Sign Test
6777,30.0,7.0,9.313225746154785e-10,Sign Test
6778,30.0,7.0,1.862645149230957e-09,Sign Test
6779,30.0,7.0,3.725290298461914e-09,Sign Test
6780,30.0,7.0,9.313225746154785e-10,Sign Test
6781,30.0,7.0,9.313225746154785e-10,Sign Test
6782,30.0,7.0,9.313225746154785e-10,Sign Test
6783,30.0,7.0,1.862645149230957e-09,Sign Test
6784,30.0,7.0,1.862645149230957e-09,Sign Test
6785,30.0,7.0,3.725290298461914e-09,Sign Test
6786,30.0,7.0,1.862645149230957e-09,Sign Test
6787,30.0,7.0,9.313225746154785e-10,Sign Test
6788,30.0,7.0,3.725290298461914e-09,Sign Test
6789,30.0,7.0,1.862645149230957e-09,Sign Test
6790,30.0,7.0,3.725290298461914e-09,Sign Test
6791,30.0,7.0,1.862645149230957e-09,Sign Test
6792,30.0,7.0,1.4901161193847656e-08,Sign Test
6793,30.0,7.0,9.313225746154785e-10,Sign Test
6794,30.0,7.0,9.313225746154785e-10,Sign Test
6795,30.0,7.0,2.8870999813079844e-08,Sign Test
6796,30.0,7.0,1.862645149230957e-09,Sign Test
6797,30.0,7.0,1.862645149230957e-09,Sign Test
6798,30.0,7.0,9.313225746154785e-10,Sign Test
6799,30.0,7.0,9.313225746154785e-10,Sign Test
6800,30.0,7.0,1.862645149230957e-09,Sign Test
6801,30.0,7.0,1.862645149230957e-09,Sign Test
6802,30.0,7.0,3.725290298461914e-09,Sign Test
6803,30.0,7.0,9.313225746154785e-10,Sign Test
6804,30.0,7.0,1.862645149230957e-09,Sign Test
6805,30.0,7.0,9.313225746154785e-10,Sign Test
6806,30.0,7.0,9.313225746154785e-10,Sign Test
6807,30.0,7.0,1.862645149230957e-09,Sign Test
6808,30.0,7.0,1.862645149230957e-09,Sign Test
6809,30.0,7.0,9.313225746154785e-10,Sign Test
6810,30.0,7.0,9.313225746154785e-10,Sign Test
6811,30.0,7.0,9.313225746154785e-10,Sign Test
6812,30.0,7.0,9.313225746154785e-10,Sign Test
6813,30.0,7.0,1.862645149230957e-09,Sign Test
6814,30.0,7.0,9.313225746154785e-10,Sign Test
6815,30.0,7.0,9.313225746154785e-10,Sign Test
6816,30.0,7.0,3.725290298461914e-09,Sign Test
6817,30.0,7.0,1.0803341865539545e-07,Sign Test
6818,30.0,7.0,9.313225746154785e-10,Sign Test
6819,30.0,7.0,9.313225746154785e-10,Sign Test
6820,30.0,7.0,9.313225746154785e-10,Sign Test
6821,30.0,7.0,1.862645149230957e-09,Sign Test
6822,30.0,7.0,9.313225746154785e-10,Sign Test
6823,30.0,7.0,1.862645149230957e-09,Sign Test
6824,30.0,7.0,9.313225746154785e-10,Sign Test
6825,30.0,7.0,9.313225746154785e-10,Sign Test
6826,30.0,7.0,9.313225746154785e-10,Sign Test
6827,30.0,7.0,9.313225746154785e-10,Sign Test
6828,30.0,7.0,1.862645149230957e-09,Sign Test
6829,30.0,7.0,1.862645149230957e-09,Sign Test
6830,30.0,7.0,1.862645149230957e-09,Sign Test
6831,30.0,7.0,1.862645149230957e-09,Sign Test
6832,30.0,7.0,9.313225746154785e-10,Sign Test
6833,30.0,7.0,9.313225746154785e-10,Sign Test
6834,30.0,7.0,1.862645149230957e-09,Sign Test
6835,30.0,7.0,1.862645149230957e-09,Sign Test
6836,30.0,7.0,9.313225746154785e-10,Sign Test
6837,30.0,7.0,7.450580596923828e-09,Sign Test
6838,30.0,7.0,9.313225746154785e-10,Sign Test
6839,30.0,7.0,1.862645149230957e-09,Sign Test
6840,30.0,7.0,1.862645149230957e-09,Sign Test
6841,30.0,7.0,1.862645149230957e-09,Sign Test
6842,30.0,7.0,3.725290298461914e-09,Sign Test
6843,30.0,7.0,1.862645149230957e-09,Sign Test
6844,30.0,7.0,9.313225746154785e-10,Sign Test
6845,30.0,7.0,1.862645149230957e-09,Sign Test
6846,30.0,7.0,9.313225746154785e-10,Sign Test
6847,30.0,7.0,1.862645149230957e-09,Sign Test
6848,30.0,7.0,9.313225746154785e-10,Sign Test
6849,30.0,7.0,1.862645149230957e-09,Sign Test
6850,30.0,7.0,1.862645149230957e-09,Sign Test
6851,30.0,7.0,1.862645149230957e-09,Sign Test
6852,30.0,7.0,9.313225746154785e-10,Sign Test
6853,30.0,7.0,3.725290298461914e-09,Sign Test
6854,30.0,7.0,9.313225746154785e-10,Sign Test
6855,30.0,7.0,1.862645149230957e-09,Sign Test
6856,30.0,7.0,1.862645149230957e-09,Sign Test
6857,30.0,7.0,1.862645149230957e-09,Sign Test
6858,30.0,7.0,9.313225746154785e-10,Sign Test
6859,30.0,7.0,3.725290298461914e-09,Sign Test
6860,30.0,7.0,9.313225746154785e-10,Sign Test
6861,30.0,7.0,8.121132850646968e-07,Sign Test
6862,30.0,7.0,1.862645149230957e-09,Sign Test
6863,30.0,7.0,9.313225746154785e-10,Sign Test
6864,30.0,7.0,9.313225746154785e-10,Sign Test
6865,30.0,7.0,1.862645149230957e-09,Sign Test
6866,30.0,7.0,1.862645149230957e-09,Sign Test
6867,30.0,7.0,9.313225746154785e-10,Sign Test
6868,30.0,7.0,9.313225746154785e-10,Sign Test
6869,30.0,7.0,9.313225746154785e-10,Sign Test
6870,30.0,7.0,9.313225746154785e-10,Sign Test
6871,30.0,7.0,1.862645149230957e-09,Sign Test
6872,30.0,7.0,9.313225746154785e-10,Sign Test
6873,30.0,7.0,1.862645149230957e-09,Sign Test
6874,30.0,7.0,9.313225746154785e-10,Sign Test
6875,30.0,7.0,9.313225746154785e-10,Sign Test
6876,30.0,7.0,9.313225746154785e-10,Sign Test
6877,30.0,7.0,1.862645149230957e-09,Sign Test
6878,30.0,7.0,9.313225746154785e-10,Sign Test
6879,30.0,7.0,3.725290298461914e-09,Sign Test
6880,30.0,7.0,9.313225746154785e-10,Sign Test
6881,30.0,7.0,9.313225746154785e-10,Sign Test
6882,30.0,7.0,9.313225746154785e-10,Sign Test
6883,30.0,7.0,9.313225746154785e-10,Sign Test
6884,30.0,7.0,1.862645149230957e-09,Sign Test
6885,30.0,7.0,1.862645149230957e-09,Sign Test
6886,30.0,7.0,9.313225746154785e-10,Sign Test
6887,30.0,7.0,1.862645149230957e-09,Sign Test
6888,30.0,7.0,9.313225746154785e-10,Sign Test
6889,30.0,7.0,9.313225746154785e-10,Sign Test
6890,30.0,7.0,2.8870999813079844e-08,Sign Test
6891,30.0,7.0,1.862645149230957e-09,Sign Test
6892,30.0,7.0,9.313225746154785e-10,Sign Test
6893,30.0,7.0,1.0803341865539545e-07,Sign Test
6894,30.0,7.0,9.313225746154785e-10,Sign Test
6895,30.0,7.0,2.8870999813079844e-08,Sign Test
6896,30.0,7.0,9.313225746154785e-10,Sign Test
6897,30.0,7.0,2.8870999813079844e-08,Sign Test
6898,30.0,7.0,9.313225746154785e-10,Sign Test
6899,30.0,7.0,9.313225746154785e-10,Sign Test
6900,30.0,7.0,9.313225746154785e-10,Sign Test
6901,30.0,7.0,9.313225746154785e-10,Sign Test
6902,30.0,7.0,9.313225746154785e-10,Sign Test
6903,30.0,7.0,9.313225746154785e-10,Sign Test
6904,30.0,7.0,9.313225746154785e-10,Sign Test
6905,30.0,7.0,9.313225746154785e-10,Sign Test
6906,30.0,7.0,1.862645149230957e-09,Sign Test
6907,30.0,7.0,1.862645149230957e-09,Sign Test
6908,30.0,7.0,9.313225746154785e-10,Sign Test
6909,30.0,7.0,9.313225746154785e-10,Sign Test
6910,30.0,7.0,7.450580596923828e-09,Sign Test
6911,30.0,7.0,1.862645149230957e-09,Sign Test
6912,30.0,7.0,3.725290298461914e-09,Sign Test
6913,30.0,7.0,1.862645149230957e-09,Sign Test
6914,30.0,7.0,9.313225746154785e-10,Sign Test
6915,30.0,7.0,9.313225746154785e-10,Sign Test
6916,30.0,7.0,1.862645149230957e-09,Sign Test
6917,30.0,7.0,9.313225746154785e-10,Sign Test
6918,30.0,7.0,9.313225746154785e-10,Sign Test
6919,30.0,7.0,1.862645149230957e-09,Sign Test
6920,30.0,7.0,1.862645149230957e-09,Sign Test
6921,30.0,7.0,9.313225746154785e-10,Sign Test
6922,30.0,7.0,9.313225746154785e-10,Sign Test
6923,30.0,7.0,1.862645149230957e-09,Sign Test
6924,30.0,7.0,1.862645149230957e-09,Sign Test
6925,30.0,7.0,1.862645149230957e-09,Sign Test
6926,30.0,7.0,9.313225746154785e-10,Sign Test
6927,30.0,7.0,1.862645149230957e-09,Sign Test
6928,30.0,7.0,9.313225746154785e-10,Sign Test
6929,30.0,7.0,9.313225746154785e-10,Sign Test
6930,30.0,7.0,9.313225746154785e-10,Sign Test
6931,30.0,7.0,9.313225746154785e-10,Sign Test
6932,30.0,7.0,9.313225746154785e-10,Sign Test
6933,30.0,7.0,3.725290298461914e-09,Sign Test
6934,30.0,7.0,5.58793544769287e-08,Sign Test
6935,30.0,7.0,9.313225746154785e-10,Sign Test
6936,30.0,7.0,9.313225746154785e-10,Sign Test
6937,30.0,7.0,9.313225746154785e-10,Sign Test
6938,30.0,7.0,9.313225746154785e-10,Sign Test
6939,30.0,7.0,1.862645149230957e-09,Sign Test
6940,30.0,7.0,1.862645149230957e-09,Sign Test
6941,30.0,7.0,1.4901161193847656e-08,Sign Test
6942,30.0,7.0,1.862645149230957e-09,Sign Test
6943,30.0,7.0,3.725290298461914e-09,Sign Test
6944,30.0,7.0,9.313225746154785e-10,Sign Test
6945,30.0,7.0,1.862645149230957e-09,Sign Test
6946,30.0,7.0,9.313225746154785e-10,Sign Test
6947,30.0,7.0,1.862645149230957e-09,Sign Test
6948,30.0,7.0,1.862645149230957e-09,Sign Test
6949,30.0,7.0,3.725290298461914e-09,Sign Test
6950,30.0,7.0,1.862645149230957e-09,Sign Test
6951,30.0,7.0,9.313225746154785e-10,Sign Test
6952,30.0,7.0,9.313225746154785e-10,Sign Test
6953,30.0,7.0,9.313225746154785e-10,Sign Test
6954,30.0,7.0,9.313225746154785e-10,Sign Test
6955,30.0,7.0,1.862645149230957e-09,Sign Test
6956,30.0,7.0,9.313225746154785e-10,Sign Test
6957,30.0,7.0,3.725290298461914e-09,Sign Test
6958,30.0,7.0,9.313225746154785e-10,Sign Test
6959,30.0,7.0,9.313225746154785e-10,Sign Test
6960,30.0,7.0,2.8870999813079844e-08,Sign Test
6961,30.0,7.0,9.313225746154785e-10,Sign Test
6962,30.0,7.0,1.862645149230957e-09,Sign Test
6963,30.0,7.0,3.725290298461914e-09,Sign Test
6964,30.0,7.0,1.862645149230957e-09,Sign Test
6965,30.0,7.0,9.313225746154785e-10,Sign Test
6966,30.0,7.0,1.862645149230957e-09,Sign Test
6967,30.0,7.0,7.450580596923828e-09,Sign Test
6968,30.0,7.0,1.862645149230957e-09,Sign Test
6969,30.0,7.0,3.725290298461914e-09,Sign Test
6970,30.0,7.0,1.862645149230957e-09,Sign Test
6971,30.0,7.0,9.313225746154785e-10,Sign Test
6972,30.0,7.0,9.313225746154785e-10,Sign Test
6973,30.0,7.0,1.862645149230957e-09,Sign Test
6974,30.0,7.0,9.313225746154785e-10,Sign Test
6975,30.0,7.0,9.313225746154785e-10,Sign Test
6976,30.0,7.0,9.313225746154785e-10,Sign Test
6977,30.0,7.0,9.313225746154785e-10,Sign Test
6978,30.0,7.0,1.862645149230957e-09,Sign Test
6979,30.0,7.0,1.862645149230957e-09,Sign Test
6980,30.0,7.0,9.313225746154785e-10,Sign Test
6981,30.0,7.0,1.862645149230957e-09,Sign Test
6982,30.0,7.0,1.862645149230957e-09,Sign Test
6983,30.0,7.0,1.862645149230957e-09,Sign Test
6984,30.0,7.0,9.313225746154785e-10,Sign Test
6985,30.0,7.0,9.313225746154785e-10,Sign Test
6986,30.0,7.0,9.313225746154785e-10,Sign Test
6987,30.0,7.0,9.313225746154785e-10,Sign Test
6988,30.0,7.0,3.725290298461914e-09,Sign Test
6989,30.0,7.0,1.862645149230957e-09,Sign Test
6990,30.0,7.0,1.862645149230957e-09,Sign Test
6991,30.0,7.0,9.313225746154785e-10,Sign Test
6992,30.0,7.0,9.313225746154785e-10,Sign Test
6993,30.0,7.0,9.313225746154785e-10,Sign Test
6994,30.0,7.0,9.313225746154785e-10,Sign Test
6995,30.0,7.0,1.862645149230957e-09,Sign Test
6996,30.0,7.0,9.313225746154785e-10,Sign Test
6997,30.0,7.0,9.313225746154785e-10,Sign Test
6998,30.0,7.0,9.313225746154785e-10,Sign Test
6999,30.0,7.0,3.725290298461914e-09,Sign Test
7000,100.0,1.0,1.0,Sign Test
7001,100.0,1.0,1.0,Sign Test
7002,100.0,1.0,1.0,Sign Test
7003,100.0,1.0,1.0,Sign Test
7004,100.0,1.0,1.0,Sign Test
7005,100.0,1.0,1.0,Sign Test
7006,100.0,1.0,1.0,Sign Test
7007,100.0,1.0,1.0,Sign Test
7008,100.0,1.0,1.0,Sign Test
7009,100.0,1.0,1.0,Sign Test
7010,100.0,1.0,1.0,Sign Test
7011,100.0,1.0,1.0,Sign Test
7012,100.0,1.0,1.0,Sign Test
7013,100.0,1.0,1.0,Sign Test
7014,100.0,1.0,1.0,Sign Test
7015,100.0,1.0,1.0,Sign Test
7016,100.0,1.0,1.0,Sign Test
7017,100.0,1.0,1.0,Sign Test
7018,100.0,1.0,1.0,Sign Test
7019,100.0,1.0,1.0,Sign Test
7020,100.0,1.0,1.0,Sign Test
7021,100.0,1.0,1.0,Sign Test
7022,100.0,1.0,1.0,Sign Test
7023,100.0,1.0,1.0,Sign Test
7024,100.0,1.0,1.0,Sign Test
7025,100.0,1.0,1.0,Sign Test
7026,100.0,1.0,1.0,Sign Test
7027,100.0,1.0,1.0,Sign Test
7028,100.0,1.0,1.0,Sign Test
7029,100.0,1.0,1.0,Sign Test
7030,100.0,1.0,1.0,Sign Test
7031,100.0,1.0,1.0,Sign Test
7032,100.0,1.0,1.0,Sign Test
7033,100.0,1.0,1.0,Sign Test
7034,100.0,1.0,1.0,Sign Test
7035,100.0,1.0,1.0,Sign Test
7036,100.0,1.0,1.0,Sign Test
7037,100.0,1.0,1.0,Sign Test
7038,100.0,1.0,1.0,Sign Test
7039,100.0,1.0,1.0,Sign Test
7040,100.0,1.0,1.0,Sign Test
7041,100.0,1.0,1.0,Sign Test
7042,100.0,1.0,1.0,Sign Test
7043,100.0,1.0,1.0,Sign Test
7044,100.0,1.0,1.0,Sign Test
7045,100.0,1.0,1.0,Sign Test
7046,100.0,1.0,1.0,Sign Test
7047,100.0,1.0,1.0,Sign Test
7048,100.0,1.0,1.0,Sign Test
7049,100.0,1.0,1.0,Sign Test
7050,100.0,1.0,1.0,Sign Test
7051,100.0,1.0,1.0,Sign Test
7052,100.0,1.0,1.0,Sign Test
7053,100.0,1.0,1.0,Sign Test
7054,100.0,1.0,1.0,Sign Test
7055,100.0,1.0,1.0,Sign Test
7056,100.0,1.0,1.0,Sign Test
7057,100.0,1.0,1.0,Sign Test
7058,100.0,1.0,1.0,Sign Test
7059,100.0,1.0,1.0,Sign Test
7060,100.0,1.0,1.0,Sign Test
7061,100.0,1.0,1.0,Sign Test
7062,100.0,1.0,1.0,Sign Test
7063,100.0,1.0,1.0,Sign Test
7064,100.0,1.0,1.0,Sign Test
7065,100.0,1.0,1.0,Sign Test
7066,100.0,1.0,1.0,Sign Test
7067,100.0,1.0,1.0,Sign Test
7068,100.0,1.0,1.0,Sign Test
7069,100.0,1.0,1.0,Sign Test
7070,100.0,1.0,1.0,Sign Test
7071,100.0,1.0,1.0,Sign Test
7072,100.0,1.0,1.0,Sign Test
7073,100.0,1.0,1.0,Sign Test
7074,100.0,1.0,1.0,Sign Test
7075,100.0,1.0,1.0,Sign Test
7076,100.0,1.0,1.0,Sign Test
7077,100.0,1.0,1.0,Sign Test
7078,100.0,1.0,1.0,Sign Test
7079,100.0,1.0,1.0,Sign Test
7080,100.0,1.0,1.0,Sign Test
7081,100.0,1.0,1.0,Sign Test
7082,100.0,1.0,1.0,Sign Test
7083,100.0,1.0,1.0,Sign Test
7084,100.0,1.0,1.0,Sign Test
7085,100.0,1.0,1.0,Sign Test
7086,100.0,1.0,1.0,Sign Test
7087,100.0,1.0,1.0,Sign Test
7088,100.0,1.0,1.0,Sign Test
7089,100.0,1.0,1.0,Sign Test
7090,100.0,1.0,1.0,Sign Test
7091,100.0,1.0,1.0,Sign Test
7092,100.0,1.0,1.0,Sign Test
7093,100.0,1.0,1.0,Sign Test
7094,100.0,1.0,1.0,Sign Test
7095,100.0,1.0,1.0,Sign Test
7096,100.0,1.0,1.0,Sign Test
7097,100.0,1.0,1.0,Sign Test
7098,100.0,1.0,1.0,Sign Test
7099,100.0,1.0,1.0,Sign Test
7100,100.0,1.0,1.0,Sign Test
7101,100.0,1.0,1.0,Sign Test
7102,100.0,1.0,1.0,Sign Test
7103,100.0,1.0,1.0,Sign Test
7104,100.0,1.0,1.0,Sign Test
7105,100.0,1.0,1.0,Sign Test
7106,100.0,1.0,1.0,Sign Test
7107,100.0,1.0,1.0,Sign Test
7108,100.0,1.0,1.0,Sign Test
7109,100.0,1.0,1.0,Sign Test
7110,100.0,1.0,1.0,Sign Test
7111,100.0,1.0,1.0,Sign Test
7112,100.0,1.0,1.0,Sign Test
7113,100.0,1.0,1.0,Sign Test
7114,100.0,1.0,1.0,Sign Test
7115,100.0,1.0,1.0,Sign Test
7116,100.0,1.0,1.0,Sign Test
7117,100.0,1.0,1.0,Sign Test
7118,100.0,1.0,1.0,Sign Test
7119,100.0,1.0,1.0,Sign Test
7120,100.0,1.0,1.0,Sign Test
7121,100.0,1.0,1.0,Sign Test
7122,100.0,1.0,1.0,Sign Test
7123,100.0,1.0,1.0,Sign Test
7124,100.0,1.0,1.0,Sign Test
7125,100.0,1.0,1.0,Sign Test
7126,100.0,1.0,1.0,Sign Test
7127,100.0,1.0,1.0,Sign Test
7128,100.0,1.0,1.0,Sign Test
7129,100.0,1.0,1.0,Sign Test
7130,100.0,1.0,1.0,Sign Test
7131,100.0,1.0,1.0,Sign Test
7132,100.0,1.0,1.0,Sign Test
7133,100.0,1.0,1.0,Sign Test
7134,100.0,1.0,1.0,Sign Test
7135,100.0,1.0,1.0,Sign Test
7136,100.0,1.0,1.0,Sign Test
7137,100.0,1.0,1.0,Sign Test
7138,100.0,1.0,1.0,Sign Test
7139,100.0,1.0,1.0,Sign Test
7140,100.0,1.0,1.0,Sign Test
7141,100.0,1.0,1.0,Sign Test
7142,100.0,1.0,1.0,Sign Test
7143,100.0,1.0,1.0,Sign Test
7144,100.0,1.0,1.0,Sign Test
7145,100.0,1.0,1.0,Sign Test
7146,100.0,1.0,1.0,Sign Test
7147,100.0,1.0,1.0,Sign Test
7148,100.0,1.0,1.0,Sign Test
7149,100.0,1.0,1.0,Sign Test
7150,100.0,1.0,1.0,Sign Test
7151,100.0,1.0,1.0,Sign Test
7152,100.0,1.0,1.0,Sign Test
7153,100.0,1.0,1.0,Sign Test
7154,100.0,1.0,1.0,Sign Test
7155,100.0,1.0,1.0,Sign Test
7156,100.0,1.0,1.0,Sign Test
7157,100.0,1.0,1.0,Sign Test
7158,100.0,1.0,1.0,Sign Test
7159,100.0,1.0,1.0,Sign Test
7160,100.0,1.0,1.0,Sign Test
7161,100.0,1.0,1.0,Sign Test
7162,100.0,1.0,1.0,Sign Test
7163,100.0,1.0,1.0,Sign Test
7164,100.0,1.0,1.0,Sign Test
7165,100.0,1.0,1.0,Sign Test
7166,100.0,1.0,1.0,Sign Test
7167,100.0,1.0,1.0,Sign Test
7168,100.0,1.0,1.0,Sign Test
7169,100.0,1.0,1.0,Sign Test
7170,100.0,1.0,1.0,Sign Test
7171,100.0,1.0,1.0,Sign Test
7172,100.0,1.0,1.0,Sign Test
7173,100.0,1.0,1.0,Sign Test
7174,100.0,1.0,1.0,Sign Test
7175,100.0,1.0,1.0,Sign Test
7176,100.0,1.0,1.0,Sign Test
7177,100.0,1.0,1.0,Sign Test
7178,100.0,1.0,1.0,Sign Test
7179,100.0,1.0,1.0,Sign Test
7180,100.0,1.0,1.0,Sign Test
7181,100.0,1.0,1.0,Sign Test
7182,100.0,1.0,1.0,Sign Test
7183,100.0,1.0,1.0,Sign Test
7184,100.0,1.0,1.0,Sign Test
7185,100.0,1.0,1.0,Sign Test
7186,100.0,1.0,1.0,Sign Test
7187,100.0,1.0,1.0,Sign Test
7188,100.0,1.0,1.0,Sign Test
7189,100.0,1.0,1.0,Sign Test
7190,100.0,1.0,1.0,Sign Test
7191,100.0,1.0,1.0,Sign Test
7192,100.0,1.0,1.0,Sign Test
7193,100.0,1.0,1.0,Sign Test
7194,100.0,1.0,1.0,Sign Test
7195,100.0,1.0,1.0,Sign Test
7196,100.0,1.0,1.0,Sign Test
7197,100.0,1.0,1.0,Sign Test
7198,100.0,1.0,1.0,Sign Test
7199,100.0,1.0,1.0,Sign Test
7200,100.0,1.0,1.0,Sign Test
7201,100.0,1.0,1.0,Sign Test
